X4EVERDROP,X1MTHEFF,X1SCIEFF,X1TXMTSCOR,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,X1SCHOOLBEL,X1SCHOOLCLI,X1POVERTY,X1CONTROL,S1EDUEXPECT,S1SUREHSGRAD,X1FAMINCOME,X2SEX,S1FYAA,S1FYBA,S1FYLICENSE,S1FYAPPR,S1FYMILITARY,S1FYJOB,S1FYFAMILY,S1FYTRAVEL,S1FYVOLUN,S1FYNOTSURE,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,MATH_NO_CLASS,SCI_NO_CLASS,X1RACE_1,X1RACE_2,X1RACE_3,X1RACE_4,X1RACE_5,X1RACE_6,X1RACE_7,X1RACE_8,X1LOCALE_1,X1LOCALE_2,X1LOCALE_3,X1LOCALE_4,X1REGION_1,X1REGION_2,X1REGION_3,X1REGION_4
0.0,0.1,-0.17,40.5263,3,3,4,2,-0.34,-2.17,0,1.0,10,1,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1.0,1.62,-1.33,56.2965,2,3,2,4,-0.59,-1.42,0,1.0,11,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.0,0.1,0.25,49.4672,3,2,2,6,-0.39,-1.48,0,1.0,10,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.0,0.1,0.69,69.6107,1,1,4,10,-0.04,0.25,0,1.0,8,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.0,0.82,0.25,58.7944,1,1,2,8,0.2,-0.07,0,1.0,6,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,0.95,0.25,64.4815,1,2,2,10,1.59,0.36,0,2.0,11,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,-0.73,0.06604246807201108,48.4579,2,1,7,10,-0.37,-0.3590853994490358,0,1.0,11,1,9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4,3,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,0.25,53.5701,1,1,5,6,0.21,-0.98,0,1.0,10,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.0,0.07527073240239386,0.06604246807201108,43.6691,3,2,2,4,-0.39,0.56,0,2.0,11,2,7,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,0.06604246807201108,51.5413,2,2,3,6,-0.39,-0.3590853994490358,0,1.0,6,1,7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,4,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,0.1,1.53,48.8718,1,2,2,6,0.53,0.1,0,1.0,11,1,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.51,0.25,54.2935,1,2,1,10,-0.39,-0.3590853994490358,0,1.0,2,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,-0.69,0.25,68.3935,1,1,3,7,0.16,0.4,0,1.0,8,1,5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.1,0.25,50.4159,1,1,7,10,1.0,-0.44,0,1.0,10,1,11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.34,1.83,61.0067,1,1,4,10,1.59,-0.3590853994490358,0,1.0,8,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.56,0.67,51.0248,2,1,3,0,0.1,-2.09,0,1.0,6,2,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.38,-0.17,43.5267,3,2,4,6,1.23,0.72,0,2.0,4,1,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1.0,0.1,0.25,51.9807,2,2,4,10,-0.34,-0.06,0,1.0,8,1,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,0.07527073240239386,1.83,63.0721,1,1,4,10,1.59,-1.47,0,1.0,10,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.17,0.25,66.6382,1,1,4,10,1.34,1.15,0,2.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.55,1.1,65.4175,1,1,7,10,1.0,0.82,0,2.0,10,1,13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,1.21,1.83,51.1482,1,2,3,0,-0.39,-2.05,0,1.0,6,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.17,1.83,69.3018,2,1,5,10,0.12,-2.01,0,1.0,11,1,8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,-0.56,-0.89,53.3125,1,1,4,10,0.7,0.34,0,2.0,10,1,8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,1.34,0.06604246807201108,58.9156,1,1,4,8,1.34,-0.28,0,1.0,10,1,6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,4,4,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-0.56,-0.48,49.3304,2,1,2,10,-0.62,-0.3590853994490358,0,1.0,5,1,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-2.09,0.68,38.5661,3,3,2,0,-0.31,0.28,0,2.0,11,2,4,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,-0.17,0.06604246807201108,47.3637,2,3,2,8,-0.04,-2.03,1,1.0,4,1,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0.0,-0.56,-0.89,32.6739,2,1,4,6,0.98,1.33,0,2.0,8,1,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,0.1,0.25,57.3826,1,1,2,8,-0.04,1.21,0,2.0,6,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.1,1.41,59.197,1,1,4,6,0.05,0.48,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,4,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,0.07527073240239386,-0.58,31.8621,1,1,2,1,-1.31,-0.65,0,1.0,1,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.0,-0.97,-1.02,43.2506,4,4,3,0,0.21,-1.6,0,1.0,6,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,-1.68,-0.89,50.3963,1,1,2,8,-0.29,-0.3590853994490358,0,1.0,8,1,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,1.62,-0.46,31.533,2,3,4,0,1.59,-1.47,0,1.0,11,1,7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,4,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,1.62,1.83,62.3903,1,1,7,8,1.1,1.27,0,2.0,10,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.07527073240239386,-0.05,55.4284,2,1,5,6,0.85,0.56,0,1.0,11,1,7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,1.62,1.83,78.6415,1,1,7,8,1.04,0.79,0,2.0,8,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,0.1,-0.05,52.5168,1,1,3,0,1.34,1.53,0,2.0,8,1,8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,1.34,1.83,61.8043,3,1,2,10,-0.04,0.02,1,1.0,10,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0.0,1.62,0.25,53.9321,2,2,4,8,0.73,-0.41,0,1.0,11,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,0.06604246807201108,41.8678,2,4,3,0,1.1,-1.88,0,1.0,2,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,0.07527073240239386,0.06604246807201108,61.5325,3,3,2,0,0.24,-4.0,0,1.0,5,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,1.62,-1.02,62.2458,2,2,4,6,0.32,-0.3590853994490358,0,1.0,11,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.1,-0.17,55.0041,2,1,4,8,-0.37,0.56,0,1.0,8,1,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,0.07527073240239386,0.06604246807201108,55.9562,1,1,4,10,1.0,0.14,0,1.0,6,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,0.25,69.7227,1,1,5,10,1.59,0.83,0,1.0,10,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.17,-0.48,60.6604,1,2,4,8,-0.73,-0.3590853994490358,0,2.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.23,1.1,41.1471,2,1,2,10,0.55,-1.71,0,1.0,6,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.1,1.83,63.7739,1,1,4,10,1.26,-0.6,0,1.0,10,1,8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1.0,0.1,-1.63,48.1132,3,2,4,6,-0.64,-1.13,0,1.0,11,1,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.1,0.25,46.5772,2,1,2,2,-0.49,-0.28,0,1.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,0.06604246807201108,58.2996,1,1,5,6,-0.39,-1.34,0,1.0,6,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.55,0.06604246807201108,61.6927,1,1,4,10,-0.39,0.14,0,1.0,10,1,5,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,3,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.3,0.25,38.4425,2,1,4,0,-0.39,-1.46,0,1.0,6,1,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,-0.17,-1.2,64.4785,1,1,2,10,0.67,-1.51,0,1.0,8,1,3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.0,-0.29,-0.17,53.3296,1,1,5,6,0.98,-0.23,0,2.0,8,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0.1,1.83,56.5534,2,1,2,4,1.34,1.16,0,2.0,6,1,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1.62,0.06604246807201108,62.8043,2,1,5,6,-1.77,-0.8,0,1.0,11,1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,3,3,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,1.62,-0.17,45.9831,2,3,3,6,1.1,0.17,0,1.0,8,1,3,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,3,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.95,1.1,65.3481,2,2,4,8,0.41,-0.3590853994490358,0,1.0,10,1,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1.0,1.34,0.06604246807201108,61.3687,1,1,5,10,-0.04,0.14,0,1.0,10,1,13,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2,3,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.1,0.25,41.7451,2,1,7,6,-0.39,-2.06,1,1.0,4,2,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1,-1.63,47.9258,1,2,2,8,-0.35,0.48,0,1.0,8,2,6,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,1.62,-0.16,56.6051,1,2,4,6,0.45,-1.07,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.1,-1.33,48.4576,2,3,2,4,-0.88,-1.11,0,1.0,8,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,0.95,1.1,44.3952,1,1,4,6,0.52,0.13,0,1.0,6,1,4,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.95,-0.16,63.4612,1,1,4,0,0.67,0.7,0,2.0,10,1,13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-0.61,0.06604246807201108,44.0829,4,4,2,0,-1.63,-0.3590853994490358,0,1.0,2,2,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,3,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,-0.58,0.06604246807201108,48.6641,3,3,2,4,-0.98,-0.07,0,1.0,11,2,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,1.62,0.25,60.5927,1,1,5,6,-0.04,1.27,0,2.0,10,1,10,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.53,-1.33,59.9612,3,3,5,6,1.59,1.09,0,2.0,9,1,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.07527073240239386,-2.91,31.5739,2,1,4,6,-2.08,-0.41,0,1.0,11,2,10,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,2,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.07527073240239386,0.25,64.3005,2,1,4,8,-0.04,-0.36,0,1.0,10,1,3,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,3,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.17,-0.89,36.2888,3,3,3,6,-0.73,-1.27,0,1.0,8,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,-0.56,-0.17,46.8259,4,3,2,0,-0.04,-0.3590853994490358,0,2.0,2,1,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.07527073240239386,0.56,64.5217,1,1,7,10,-0.39,-0.3590853994490358,0,1.0,10,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,-0.56,-1.63,42.3415,3,5,2,2,-0.39,-0.01,1,1.0,11,2,1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,0.1,0.25,40.5817,1,1,4,6,0.55,-1.41,0,1.0,8,1,4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,1.62,1.1,64.0675,1,1,2,10,0.7,-2.73,0,1.0,6,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.0,-0.58,0.25,62.2617,2,1,4,0,0.45,-0.3590853994490358,0,1.0,6,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.21,1.83,57.2458,2,3,2,2,-0.41,-0.37,0,1.0,8,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0.0,0.51,0.06604246807201108,71.7701,1,1,4,6,0.78,-2.24,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.38,0.69,49.612,4,3,3,0,0.43,1.25,0,2.0,7,2,6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.07527073240239386,0.06604246807201108,53.3906,2,1,2,4,-0.39,-1.8,0,1.0,11,1,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,1.62,1.53,65.308,1,1,4,10,0.92,-0.05,0,1.0,10,1,11,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.62,0.06604246807201108,46.66,6,6,4,0,1.59,-0.57,0,1.0,10,1,7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,1.62,0.69,64.3825,2,2,5,2,-0.04,1.14,0,1.0,10,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.1,-1.33,64.7733,1,1,7,8,1.34,1.61,0,2.0,10,1,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,-0.29,-1.33,53.1339,1,2,4,0,-0.45,-0.3,0,1.0,2,1,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,-0.58,-1.33,37.461,3,2,2,0,-0.95,-0.3590853994490358,0,1.0,2,1,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-1.02,-0.16,44.1058,1,1,2,6,-0.27,-0.3590853994490358,0,1.0,6,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.1,0.25,43.5211,2,3,3,10,1.59,-0.72,0,2.0,8,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,-0.17,-1.33,55.5727,2,3,2,4,-0.98,-2.04,1,1.0,2,1,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1.0,-1.68,-1.33,43.1947,3,3,2,0,-1.61,-0.3590853994490358,0,1.0,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
