X1TXMTSCOR,X1MTHEFF,X1SCIEFF,X1SCHOOLBEL,X1SCHOOLCLI,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,S1EDUEXPECT,S1SUREHSGRAD,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,X1POVERTY,MATH_NO_CLASS,SCI_NO_CLASS,S1FYFAMILY,S1FYMILITARY,X1CONTROL,X4EVERDROP
49.612,0.38,0.69,0.43,1.25,4,3,2,6,7,2,4,2,4,4,1,1,0,0,0,0.0,0.0,2.0,0.0
53.3906,0.07527073240239386,0.06604246807201108,-0.39,-1.8,2,1,2,4,6,1,2,3,2,3,0,1,0,1,1,0.0,0.0,1.0,0.0
65.308,1.62,1.53,0.92,-0.05,1,1,4,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.66,1.62,0.066042468072011,1.59,-0.57,6,6,3,5,10,1,4,4,4,2,1,1,0,0,0,0.0,0.0,1.0,1.0
64.3825,1.62,0.69,-0.04,1.14,2,2,5,2,10,1,3,3,3,3,0,0,0,0,0,0.0,1.0,1.0,1.0
64.7733,0.1,-1.33,1.34,1.61,1,1,7,8,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
53.1339,-0.29,-1.33,-0.45,-0.3,1,2,3,8,2,1,2,2,2,4,1,1,0,0,0,0.0,0.0,1.0,0.0
37.461,-0.58,-1.33,-0.95,-0.3590853994490358,3,2,3,3,2,1,3,2,2,3,1,1,0,0,0,0.0,1.0,1.0,1.0
44.1058,-1.02,-0.16,-0.27,-0.3590853994490358,1,1,2,6,6,1,2,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
43.5211,0.1,0.25,1.59,-0.72,2,3,3,10,8,1,1,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
55.5727,-0.17,-1.33,-0.98,-2.04,2,3,2,4,2,1,3,3,2,3,0,1,1,0,0,0.0,0.0,1.0,0.0
43.1947,-1.68,-1.33,-1.61,-0.3590853994490358,3,3,2,3,1,1,3,3,2,1,1,1,0,0,0,0.0,0.0,1.0,1.0
46.0564,0.38,-1.21,-0.75,0.37,3,5,3,4,4,2,3,2,2,3,1,1,0,0,0,0.0,1.0,1.0,1.0
36.7248,-1.14,0.06604246807201108,-0.45,-1.55,3,2,2,6,7,2,2,3,3,4,0,0,0,0,1,0.0,0.0,1.0,0.0
61.7196,1.62,1.83,-0.04,-0.3590853994490358,2,1,4,10,10,1,2,3,3,4,0,0,0,0,0,0.0,0.0,1.0,1.0
50.1368,-0.17,0.69,-0.56,-0.3590853994490358,1,1,2,4,6,1,1,4,4,4,0,1,0,0,0,0.0,0.0,1.0,1.0
49.5257,-0.34,0.06604246807201108,0.98,-0.3590853994490358,1,1,5,7,6,1,3,3,3,3,1,1,0,0,1,0.0,0.0,2.0,0.0
59.0537,0.51,0.67,0.98,1.74,1,1,5,10,8,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
61.2309,1.21,-0.59,-0.17,0.16,1,2,4,7,8,1,3,4,1,4,1,1,0,0,0,0.0,0.0,1.0,1.0
53.7547,-0.58,-0.59,-0.39,-1.89,2,2,5,8,8,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
34.0761,0.1,-1.33,-1.21,-1.04,2,3,4,8,6,1,3,3,3,3,0,1,0,0,0,1.0,0.0,1.0,0.0
51.8666,-0.29,0.25,0.1,-1.65,2,1,4,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
75.0439,1.62,1.12,-0.92,-0.3590853994490358,1,1,7,10,10,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
35.4759,0.1,0.25,0.45,0.83,2,3,3,6,2,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
32.5395,0.12,-1.33,-1.22,0.51,2,3,7,6,7,2,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,1.0
58.7895,-0.17,-0.9,0.98,1.0,2,2,4,8,8,1,4,2,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
48.7074,0.07527073240239386,0.06604246807201108,-1.37,-1.0,4,2,1,8,2,2,4,4,4,4,0,0,1,1,1,0.0,0.0,1.0,1.0
49.6469,-0.34,1.42,1.59,1.53,2,2,5,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
60.2106,0.55,-1.33,1.34,-0.3,2,2,4,7,8,1,4,3,3,4,1,1,0,0,0,0.0,0.0,1.0,0.0
58.6335,0.1,-0.89,0.18,-0.59,2,2,3,8,4,2,3,3,2,3,0,0,0,0,0,0.0,1.0,1.0,0.0
51.1632,0.1,-0.18,-1.06,-0.3590853994490358,2,2,4,10,6,2,1,4,2,3,0,0,0,0,0,1.0,0.0,2.0,0.0
53.9253,-0.56,1.0,1.0,-0.3590853994490358,3,2,3,6,8,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
56.2858,1.62,-1.33,0.26,0.01,2,4,2,10,8,1,4,4,2,3,0,1,1,0,0,1.0,1.0,1.0,1.0
26.7135,0.07527073240239386,0.06604246807201108,1.34,0.17,2,1,4,4,4,1,1,2,2,1,0,1,0,1,1,0.0,0.0,1.0,0.0
53.9395,0.51,-0.61,1.23,-0.3590853994490358,2,3,3,7,7,1,4,4,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
54.7217,-0.17,-0.48,0.52,0.08,3,3,2,3,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
51.3474,-0.17,0.69,1.34,-2.09,2,2,4,10,6,1,4,3,1,4,0,1,1,0,0,0.0,1.0,1.0,0.0
48.1629,-0.56,-0.48,-0.88,-0.3590853994490358,3,2,3,8,3,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.7418,-0.61,-0.9,0.65,-0.24,2,2,4,6,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
53.2136,-1.41,-0.89,-0.39,-2.65,2,2,4,2,2,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,1.0
32.7682,0.51,0.25,-0.04,-1.33,3,2,3,4,2,1,2,3,4,3,0,0,0,0,0,0.0,0.0,1.0,1.0
43.2347,0.1,-0.17,-1.43,-0.76,3,1,2,5,6,2,3,2,3,3,0,0,1,0,0,0.0,0.0,1.0,0.0
46.3804,0.1,-0.05,-0.39,-0.34,1,3,3,4,6,1,3,3,2,3,0,1,0,0,0,0.0,1.0,1.0,0.0
63.0899,0.07527073240239386,0.25,-0.04,-2.03,1,1,7,10,6,1,4,4,4,3,0,1,0,1,0,0.0,0.0,1.0,0.0
48.2431,-1.41,-1.33,0.6,-0.5,2,2,2,8,8,1,2,3,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
34.5885,-1.41,-0.59,0.2,-0.3590853994490358,3,3,3,6,6,1,4,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
59.4251,0.1,1.83,-0.83,-0.89,1,1,4,7,8,1,4,2,1,4,1,1,0,0,0,0.0,0.0,1.0,0.0
57.9484,0.1,-0.05,1.34,-1.27,1,1,2,6,6,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.5221,-1.41,-1.34,-0.88,-1.42,3,2,2,5,4,2,3,3,2,3,0,0,0,0,0,1.0,0.0,1.0,1.0
60.6167,-0.97,0.25,-0.64,1.08,2,1,7,10,8,1,2,3,3,2,0,1,0,0,0,0.0,0.0,2.0,0.0
62.869,0.16,1.1,0.21,-0.06,1,1,3,8,6,1,4,4,4,4,0,1,0,0,0,1.0,0.0,1.0,0.0
63.1653,-0.75,-1.33,-0.64,-0.3590853994490358,1,1,5,6,8,2,3,3,3,2,0,1,0,0,0,0.0,0.0,1.0,0.0
50.0945,-1.7,-0.75,1.59,0.66,2,3,2,10,7,1,1,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
44.0846,1.62,0.25,0.52,0.45,2,2,3,6,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
49.7845,0.55,1.53,1.59,-2.9,1,1,3,8,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.3602,1.62,0.69,1.59,0.56,1,1,7,10,10,1,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
67.0259,0.95,-0.05,0.67,-1.12,1,1,4,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
48.3629,0.1,0.06604246807201108,1.26,-2.29,1,3,2,8,7,1,4,4,4,4,0,1,0,0,1,0.0,0.0,1.0,0.0
48.5716,-0.17,-0.05,0.52,-1.81,2,1,3,8,9,1,1,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
54.5932,0.1,1.12,1.23,0.39,2,1,7,8,10,1,3,3,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
42.744,-0.56,-0.17,-0.39,-1.26,3,3,2,4,2,2,3,3,3,3,0,0,0,0,0,0.0,1.0,1.0,1.0
48.7394,-0.58,0.06604246807201108,0.77,-0.26,2,3,1,10,9,1,4,4,3,4,0,1,0,0,1,0.0,0.0,1.0,0.0
50.0938,0.1,0.25,-0.04,-0.3590853994490358,1,1,5,8,6,1,3,3,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
75.4732,0.9,0.68,0.29,-0.3590853994490358,1,1,5,10,10,1,3,3,3,3,0,1,0,0,0,1.0,0.0,1.0,0.0
65.2668,-0.29,-0.16,-0.34,-0.3590853994490358,1,1,5,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,1.0
62.5478,-0.58,-0.05,1.59,-0.65,2,2,5,10,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
61.931,0.77,0.25,-0.04,0.19,1,1,5,6,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.8932,1.62,0.8,0.03,0.39,1,2,2,10,6,1,4,4,2,3,0,0,1,0,0,0.0,0.0,2.0,0.0
61.5068,1.62,0.25,-0.04,-1.33,2,1,4,8,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
51.5223,-0.58,-0.16,-0.39,-1.74,3,2,5,6,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
40.7155,0.95,0.066042468072011,-0.04,-0.4,2,3,2,5,2,2,2,3,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
60.2794,1.34,1.83,0.78,-0.99,1,1,5,10,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
52.7865,0.07527073240239386,0.06604246807201108,0.59,0.64,2,1,3,6,8,1,4,4,4,4,0,1,0,1,1,0.0,1.0,1.0,0.0
50.4225,-1.36,-2.06,0.75,-0.3590853994490358,2,2,4,6,5,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
65.9557,0.95,1.83,-1.24,1.74,1,1,5,8,6,1,4,3,4,3,1,1,0,0,0,0.0,0.0,2.0,0.0
40.1711,0.07527073240239386,0.06604246807201108,-0.04,1.34,3,4,2,4,5,1,2,2,2,2,1,1,0,1,1,0.0,0.0,1.0,0.0
55.2831,1.07,-2.91,0.59,-0.3590853994490358,2,2,5,8,10,1,1,4,4,4,0,0,0,0,0,0.0,0.0,1.0,1.0
63.518,1.62,-0.05,-1.77,0.02,2,1,4,8,9,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
40.3214,-1.0,-0.91,0.16,-0.23,2,3,2,10,2,2,3,4,3,3,0,0,0,0,0,0.0,0.0,1.0,1.0
49.187,-0.17,-0.05,-0.14,-3.19,4,2,2,3,4,1,3,3,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
55.1141,0.51,0.68,0.21,0.31,1,2,5,6,6,1,4,4,4,4,0,1,0,0,0,0.0,1.0,2.0,0.0
43.6678,-2.92,-1.33,-1.41,-0.24,5,3,3,4,2,3,3,2,2,2,0,1,0,0,0,0.0,0.0,1.0,0.0
57.2352,0.1,-0.46,-1.17,-0.3590853994490358,1,1,5,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
37.6426,0.55,-0.78,-0.04,-0.3590853994490358,3,2,2,4,3,1,2,2,3,2,0,1,0,0,0,0.0,1.0,1.0,0.0
49.5006,1.62,-2.91,-1.85,0.18,3,2,3,6,2,2,3,3,3,2,1,1,0,0,0,0.0,0.0,1.0,1.0
48.2355,0.07527073240239386,0.06604246807201108,-0.98,-0.11,2,1,3,6,6,2,3,3,3,3,1,1,0,1,1,0.0,0.0,1.0,1.0
52.91,1.62,1.83,0.55,1.8,1,1,7,8,6,1,4,4,4,4,0,0,0,0,0,1.0,0.0,2.0,0.0
70.54,1.62,1.83,-0.04,0.36,1,1,4,10,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
38.7642,0.07527073240239386,0.06604246807201108,-0.04,-0.3590853994490358,3,2,3,6,10,1,3,3,3,3,1,1,1,1,1,0.0,0.0,1.0,1.0
54.0528,0.0752707324023938,0.67,-1.28,-2.04,3,3,3,8,7,1,2,3,3,3,0,0,0,0,0,0.0,0.0,1.0,1.0
40.1284,0.0752707324023938,0.066042468072011,-0.04,-0.39,1,2,4,4,6,2,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
55.8075,1.62,0.25,0.52,0.9,1,1,2,4,4,1,3,3,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
36.6499,-0.17,0.06604246807201108,-0.39,-0.38,3,3,3,2,5,1,3,3,2,3,0,1,1,0,1,0.0,0.0,1.0,0.0
56.0374,0.49,-0.49,0.21,-1.32,1,1,2,10,10,1,4,4,4,4,0,1,1,0,0,0.0,0.0,1.0,0.0
42.0147,-0.85,0.06604246807201108,-0.34,-0.5,2,4,2,8,6,1,3,4,3,4,0,0,0,0,1,0.0,0.0,1.0,0.0
60.0716,-1.41,-1.33,-0.04,0.64,2,1,3,6,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
51.6623,0.1,-0.46,-0.75,0.7,1,1,4,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
30.0956,0.95,1.83,-0.52,-0.14,2,2,2,4,10,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.562,-0.88,-0.05,-0.73,-0.06,6,3,5,6,8,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
60.9543,0.1,-0.17,-0.39,0.13,2,2,5,8,7,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
46.9852,-2.92,0.06604246807201108,-3.6,-1.66,1,1,2,6,8,1,4,4,4,4,0,0,0,0,1,0.0,0.0,1.0,1.0
61.2244,1.62,-0.59,1.59,-0.03,1,1,3,10,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
39.0246,-0.17,0.25,-0.39,-2.48,2,2,1,10,4,2,2,2,3,2,0,1,1,0,0,0.0,0.0,1.0,1.0
67.9959,0.1,-1.33,-0.04,-0.3590853994490358,3,2,7,10,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
60.0417,1.62,1.83,1.59,0.32,1,1,4,10,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
43.6101,-1.41,0.06604246807201108,-0.04,-2.76,4,3,3,4,8,2,4,4,3,4,1,1,0,0,1,0.0,0.0,1.0,0.0
45.1208,-0.58,-0.46,-1.52,-0.3590853994490358,2,1,2,4,4,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
66.4937,0.1,0.06604246807201108,0.52,0.64,1,1,4,6,10,1,2,4,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
57.9443,0.55,0.06604246807201108,-0.06,0.17,2,2,5,10,8,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
46.6934,0.55,-0.9,-0.29,-0.55,2,2,1,10,5,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
39.6972,0.1,0.56,1.59,-0.3590853994490358,3,3,2,5,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
64.5262,1.34,1.53,-0.04,0.24,1,1,2,10,10,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.9527,-0.58,1.83,-0.73,-0.3590853994490358,1,1,3,10,10,1,2,4,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
26.1576,-2.92,-0.16,-0.04,-0.3590853994490358,4,3,4,6,10,1,3,3,3,3,0,0,0,0,0,1.0,0.0,1.0,0.0
53.4392,-1.0,-0.48,-1.43,-0.23,3,3,2,6,5,1,3,3,3,3,0,0,1,0,0,1.0,0.0,1.0,0.0
46.5177,-2.09,0.06604246807201108,-0.04,0.45,2,3,4,6,6,1,3,3,3,3,0,1,0,0,1,0.0,0.0,2.0,0.0
43.4159,0.1,0.25,1.0,-1.32,2,2,4,6,5,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
31.5178,0.1,-0.05,-0.14,-0.3590853994490358,3,4,3,6,4,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
34.6931,0.1,0.25,-0.95,-1.1,2,1,3,4,2,1,3,4,2,2,1,1,0,0,0,0.0,1.0,1.0,1.0
42.8389,-0.91,1.12,0.05,-2.57,6,6,3,6,2,2,1,4,1,3,0,0,1,0,0,1.0,0.0,1.0,0.0
48.9682,0.07527073240239386,-0.9,-1.48,-4.22,3,3,4,10,6,1,3,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
58.7545,-0.34,0.06604246807201108,1.23,-0.3590853994490358,2,1,2,6,8,2,3,3,2,3,0,0,0,0,1,0.0,0.0,1.0,0.0
62.4495,0.1,0.25,0.52,0.18,1,1,4,6,8,1,1,2,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
44.8689,0.1,0.25,-0.39,0.07,2,3,2,4,2,1,2,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
39.6863,-1.29,-0.16,-0.14,-0.82,4,2,2,6,3,1,4,4,4,4,0,0,1,0,0,0.0,0.0,1.0,0.0
34.8496,-0.68,-0.17,-0.39,0.51,2,2,2,6,8,1,4,4,4,4,0,0,0,0,0,1.0,0.0,1.0,1.0
53.9968,0.55,1.0,0.98,1.53,2,2,4,6,8,1,2,4,3,3,0,1,0,0,0,1.0,0.0,2.0,0.0
53.5974,0.51,0.69,1.34,1.48,1,1,5,10,8,1,3,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
42.0284,-1.05,-0.05,-2.56,-1.45,3,3,2,5,2,2,2,2,2,1,1,1,0,0,0,1.0,0.0,1.0,0.0
59.6913,0.1,0.06604246807201108,-0.04,-0.3590853994490358,2,1,2,10,9,1,2,2,2,2,0,0,0,0,1,0.0,0.0,1.0,0.0
48.4727,0.1,0.25,-0.04,-0.3590853994490358,2,1,4,6,6,1,3,3,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
39.4491,0.1,0.066042468072011,1.34,-0.3590853994490358,2,2,3,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
43.208,-1.41,0.25,-0.39,-2.4,1,1,2,10,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
68.0845,0.49,1.83,1.34,1.25,2,1,7,10,7,1,3,3,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
50.6754,0.07527073240239386,0.06604246807201108,-0.64,0.02,2,2,2,8,3,1,4,3,3,3,0,0,0,1,1,0.0,0.0,1.0,1.0
49.5608,0.9,0.38,0.85,-1.2,2,2,3,6,6,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
59.2217,0.1,0.25,1.34,-0.64,1,2,5,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
24.6495,0.07527073240239386,0.06604246807201108,-0.64,0.17,2,2,3,4,10,1,2,2,2,2,0,0,0,1,1,0.0,0.0,1.0,1.0
42.9584,-0.17,0.066042468072011,-0.31,-1.23,2,3,2,2,4,1,2,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
66.2524,0.94,-0.05,-0.04,-0.3590853994490358,1,1,5,8,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
52.5725,1.62,1.83,-0.4,-0.3590853994490358,1,1,4,10,10,1,4,2,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
39.3988,-0.97,0.06604246807201108,-0.39,0.1,1,3,2,5,6,1,3,2,2,3,1,1,0,0,1,0.0,0.0,1.0,0.0
26.6466,-1.41,0.06604246807201108,-0.64,-1.15,4,4,3,4,4,2,3,3,2,2,1,1,0,0,1,0.0,0.0,1.0,0.0
49.4871,1.62,0.68,1.59,-0.52,2,2,4,7,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
56.3629,0.07527073240239386,0.06604246807201108,-0.34,-2.22,1,3,2,10,8,1,4,3,2,3,0,1,0,1,1,0.0,0.0,1.0,1.0
51.8892,0.1,-0.9,-0.04,1.13,2,2,2,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.7931,-0.56,-2.91,-1.53,0.1,5,5,2,8,5,2,3,3,2,1,0,0,0,0,0,0.0,0.0,1.0,1.0
34.338,-0.34,0.25,-0.04,-0.24,5,3,2,8,5,1,1,3,3,2,0,0,1,0,0,0.0,0.0,1.0,0.0
44.3306,-0.58,-0.46,1.34,0.12,3,3,3,4,2,2,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.2338,-1.43,-0.49,-0.39,0.22,3,3,3,8,6,1,2,3,3,2,1,1,0,0,0,0.0,0.0,1.0,0.0
54.009,1.21,-0.49,0.06,-0.3590853994490358,2,3,3,7,9,1,1,4,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
56.5386,-0.17,-0.48,-0.39,-1.45,2,2,2,7,4,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.7167,0.07527073240239386,1.12,0.21,-1.76,2,2,4,6,6,1,1,4,4,3,0,1,0,1,0,0.0,0.0,1.0,0.0
58.2189,-0.17,-0.03,-0.04,-0.3590853994490358,1,1,2,8,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
65.0842,0.95,-0.05,-0.95,-1.12,1,2,4,8,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
28.4646,1.34,0.25,-0.14,-0.78,2,3,3,5,5,1,4,4,4,4,0,1,0,0,0,1.0,0.0,1.0,0.0
48.2598,-0.58,1.41,-0.04,0.39,2,1,2,8,6,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
50.7163,0.1,-0.05,0.21,-2.76,1,3,3,6,10,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
40.286,0.56,-0.89,-0.04,-0.13,3,4,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
48.3921,-1.02,-0.05,1.23,-0.3590853994490358,3,2,2,6,6,1,4,4,3,4,1,1,0,0,0,0.0,0.0,1.0,1.0
48.418,0.07527073240239386,-0.89,-1.2,0.64,3,2,2,8,10,2,3,3,3,3,0,0,0,1,0,0.0,0.0,1.0,1.0
60.7943,0.1,-0.89,0.67,-1.46,2,1,5,8,8,1,4,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
61.0587,0.1,0.06604246807201108,0.78,-0.3590853994490358,2,1,4,6,8,1,3,4,4,4,0,1,0,0,1,0.0,0.0,2.0,0.0
42.0645,-0.44,0.06604246807201108,-0.04,-0.83,2,1,2,9,10,1,4,4,4,4,1,1,1,0,1,0.0,0.0,1.0,0.0
49.5278,1.62,0.25,-0.51,-0.3590853994490358,2,2,4,6,10,1,4,2,4,2,0,1,0,0,0,1.0,0.0,2.0,0.0
56.284,0.07527073240239386,0.06604246807201108,-0.73,-0.19,1,1,4,8,2,2,2,3,2,3,1,1,0,1,1,0.0,0.0,1.0,0.0
45.086,-0.97,-0.89,0.77,-0.97,2,1,2,8,2,1,2,4,3,2,0,1,0,0,0,0.0,0.0,1.0,1.0
58.1901,0.66,-2.91,-2.37,-0.8,1,2,3,7,6,1,4,4,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
38.9965,-0.58,-2.19,-0.07,1.51,1,3,2,6,2,2,2,2,4,1,1,1,0,0,0,0.0,0.0,1.0,1.0
67.852,-0.3,0.06604246807201108,-0.39,-0.81,1,1,4,6,6,1,3,4,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
61.868,1.34,0.06604246807201108,-0.14,-1.48,3,3,3,8,7,1,3,3,2,4,1,1,0,0,1,0.0,0.0,1.0,0.0
39.3102,0.07527073240239386,0.06604246807201108,-1.13,-0.3590853994490358,3,3,2,8,3,2,3,3,2,2,0,1,0,1,1,0.0,0.0,2.0,1.0
52.4213,0.49,1.83,0.21,-0.72,2,3,3,5,6,1,4,4,4,4,1,1,0,0,0,1.0,1.0,1.0,1.0
54.0808,1.34,1.1,1.26,-0.3590853994490358,1,1,2,8,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
56.7184,-0.17,-0.05,-0.95,0.02,2,1,2,10,8,1,3,3,3,3,0,0,1,0,0,0.0,0.0,1.0,0.0
49.4891,0.1,0.25,-0.04,-0.3590853994490358,1,1,2,10,10,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
28.6255,0.07527073240239386,0.06604246807201108,-0.64,-0.3590853994490358,2,1,3,4,7,1,3,3,3,3,1,1,0,1,1,1.0,0.0,1.0,0.0
47.8165,0.1,-2.91,-2.15,-0.3590853994490358,2,1,1,7,9,1,3,3,4,4,0,1,1,0,0,0.0,0.0,1.0,0.0
67.4193,1.62,0.25,1.59,1.61,1,1,5,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
59.7994,-0.56,-0.48,-0.04,0.66,2,2,4,6,6,2,3,3,2,3,0,1,0,0,0,0.0,0.0,2.0,0.0
51.3038,0.1,-0.49,-0.83,0.08,1,3,3,9,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
62.4644,0.1,0.23,1.34,-0.31,2,2,3,8,10,1,3,4,3,4,0,1,0,0,0,0.0,0.0,1.0,1.0
63.1411,0.1,0.25,1.59,0.8,1,1,4,8,8,1,3,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
30.3445,-0.56,0.25,0.98,0.44,2,1,2,4,3,1,2,2,2,2,0,1,0,0,0,0.0,0.0,1.0,0.0
25.8585,-2.12,-2.07,-0.24,-0.93,4,5,4,10,4,1,2,3,1,3,0,1,0,0,0,0.0,1.0,1.0,1.0
47.7157,-0.17,-0.46,-1.0,0.04,2,1,2,4,8,1,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.3828,0.9,0.25,1.34,0.56,2,2,4,6,7,1,1,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
59.6741,1.62,1.83,0.52,0.56,1,1,2,2,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
44.7404,-0.56,-0.61,-0.45,0.14,3,3,2,2,2,1,1,4,2,1,0,1,1,0,0,0.0,0.0,1.0,0.0
71.0859,1.62,1.83,-0.04,0.79,1,1,7,10,10,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
48.2342,0.55,1.83,0.48,-0.07,2,2,5,10,10,1,1,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
51.6419,-1.41,-1.33,-0.88,-0.71,2,2,3,6,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
